1	-17626.9000000000	-1158.12000000000	397.830000000000
2	10450.5000000000	-8250.53000000000	-24.7520000000000
3	15065.6000000000	-4250.32000000000	-50.1930000000000
4	-2699.74000000000	8543.03000000000	-78.3860000000000
5	5815.15000000000	-3378.75000000000	-5281.39000000000
6	6709.57000000000	-3776.90000000000	-5169.45000000000
7	7668.79000000000	-2869.28000000000	-5575.79000000000
8	8914.22000000000	-4193.40000000000	-5126.85000000000
9	-15227.3000000000	-3403.53000000000	-2258.25000000000
10	-16382.0000000000	-3304.22000000000	-1343.08000000000
11	-14573.2000000000	-3928.04000000000	-915.864000000000
12	-14891.1000000000	-2286.32000000000	-3366.71000000000
13	-13875.5000000000	-3100.70000000000	-2749.31000000000
14	-15776.5000000000	-2413.86000000000	-2977.02000000000
15	-10511.5000000000	2387.97000000000	-4017.34000000000
16	-153.224000000000	3225.77000000000	-5312.28000000000
17	791.798000000000	3691.14000000000	-5275.50000000000
18	-4538.50000000000	7220.04000000000	-2209.44000000000
19	-3301.51000000000	7535.87000000000	-2528.45000000000
20	-3935.68000000000	7779.88000000000	-1851.29000000000
21	-2286.10000000000	7770.92000000000	-2295
22	12679.9000000000	2793.86000000000	-915.972000000000
23	11141.1000000000	3748.08000000000	417.454000000000
24	10443.5000000000	1497.35000000000	3380.82000000000
25	-5470.36000000000	5400.80000000000	-3452.96000000000
26	-4491.59000000000	4077.25000000000	-4282.71000000000
27	-7658.23000000000	4148.49000000000	-3547.29000000000
28	-8617.88000000000	3731.02000000000	-3638.92000000000
29	-7970.77000000000	2752.59000000000	-4343.20000000000
30	-7377.14000000000	2340.41000000000	-4711.22000000000
31	-5739.21000000000	2747.65000000000	-4713.61000000000
32	8616.42000000000	1018.75000000000	-4747.17000000000
33	1525.03000000000	-4171.67000000000	742.924000000000
34	2025.47000000000	-4234.17000000000	1725.95000000000
35	1079	-3441.70000000000	1279.32000000000
36	-482.420000000000	-3162.10000000000	630.483000000000
37	-2662.81000000000	-3380.71000000000	2165.17000000000
38	-2042.20000000000	2429.80000000000	-5370.68000000000
39	10817.8000000000	-1150.97000000000	-4050.82000000000
40	11406	-702.702000000000	-3555.74000000000
41	11041.5000000000	-2145.05000000000	-4252.21000000000
42	11116.5000000000	-2935.36000000000	-4452.03000000000
43	11630.2000000000	-2576.36000000000	-3932.81000000000
44	4519.73000000000	1988.95000000000	5417.56000000000
45	9810.37000000000	-1665.35000000000	-4760.09000000000
46	9542.96000000000	-4743.16000000000	-4945.23000000000
47	9839.91000000000	-5584.65000000000	-4457.80000000000
48	4531.82000000000	-2041.28000000000	-5765.04000000000
49	1935.85000000000	-3463.90000000000	-3673.37000000000
50	-8252.40000000000	6301.95000000000	-1318.30000000000
51	-17400	-273.040000000000	838.160000000000
52	-14864.9000000000	-726.562000000000	-3527.75000000000
53	-10481.8000000000	-658.999000000000	-4376.14000000000
54	-7999.99000000000	-996.297000000000	-4725.11000000000
55	-7992.28000000000	-254.841000000000	-5047.85000000000
56	-4857	-1672.93000000000	-4517.45000000000
57	-8527.85000000000	-1933	-3898.50000000000
58	-5453.29000000000	-1118.47000000000	-4858.80000000000
59	-5186.66000000000	-278.065000000000	-5330.57000000000
60	-6436.14000000000	-304.546000000000	-5189.41000000000
61	3556.99000000000	3259.50000000000	-5294.03000000000
62	3321.65000000000	1517.28000000000	-5795.24000000000
63	14457.1000000000	-6833.01000000000	740.995000000000
64	14999.1000000000	-5183.89000000000	383.194000000000
65	14754.7000000000	-3420.08000000000	1237.09000000000
66	12793.5000000000	1585.71000000000	1360.26000000000
67	13268.1000000000	177.339000000000	1664.81000000000
68	-5168.16000000000	3290.87000000000	-4515.03000000000
69	-5509.76000000000	1899.53000000000	-5168.64000000000
70	-6105.52000000000	1105.08000000000	-5351.12000000000
71	-4225.11000000000	5017.36000000000	-3984.04000000000
72	7599.49000000000	968.721000000000	-5153.69000000000
73	8212.18000000000	-826.150000000000	-5109.74000000000
74	7601.45000000000	-2131.31000000000	-5594.54000000000
75	-3273.89000000000	-1091.74000000000	-5242.77000000000
76	-2673.71000000000	-1628.86000000000	-4912.91000000000
77	-4239.93000000000	-713.646000000000	-5324.54000000000
78	155.455000000000	-3847.53000000000	-457.616000000000
79	-490.880000000000	-1996.17000000000	-4837.48000000000
80	-3614.74000000000	-2224.56000000000	-4185.92000000000
81	-1432.97000000000	-2502.23000000000	-4005.41000000000
82	1709.53000000000	1053.73000000000	5657.27000000000
83	1709.69000000000	1941.19000000000	5658.11000000000
84	2634.40000000000	627.424000000000	5684.90000000000
85	1081.50000000000	230.991000000000	5480.57000000000
86	2336.90000000000	-312.025000000000	5378.14000000000
87	453.845000000000	-314.695000000000	5293.71000000000
88	144.511000000000	-1146.51000000000	4773.66000000000
89	4276.80000000000	-5412.28000000000	-1718.82000000000
90	5099.27000000000	-5290.82000000000	-2754.15000000000
91	3577.81000000000	-4689.71000000000	-2661.30000000000
92	1203.29000000000	-4606.57000000000	-975.048000000000
93	-172.639000000000	-3378.25000000000	-3127.25000000000
94	1046.51000000000	-3841.09000000000	-2690.84000000000
95	-17557.2000000000	-808.812000000000	397.830000000000
96	-17596.3000000000	-1616.39000000000	400.189000000000
97	-17589.7000000000	-1146.64000000000	-51.7130000000000
98	-17579.6000000000	-1219.68000000000	783.597000000000
99	-17515.4000000000	-681.048000000000	-33.7710000000000
100	-17616.3000000000	-1600.66000000000	-42.5000000000000
101	-17560.9000000000	-1668.91000000000	910.714000000000
102	-17483.6000000000	-692.013000000000	864.894000000000
103	9881.08000000000	-8233.63000000000	-42.7070000000000
104	10166.9000000000	-8211.63000000000	-485.515000000000
105	10796.1000000000	-8229.92000000000	-426.849000000000
106	10793.1000000000	-8183.72000000000	399.944000000000
107	10167.9000000000	-8215.09000000000	398.522000000000
108	11145.7000000000	-8248.84000000000	-48.9340000000000
109	15020.1000000000	-3813.36000000000	-139.682000000000
110	15080.7000000000	-4698.45000000000	-42.5000000000000
111	14996.7000000000	-4262.03000000000	-519.064000000000
112	15069.7000000000	-4255.90000000000	397.830000000000
113	14960.1000000000	-3813.36000000000	-482.830000000000
114	15024.2000000000	-4698.45000000000	-387.291000000000
115	15047.1000000000	-4708.33000000000	355.652000000000
116	15028.5000000000	-3806	343.972000000000
117	-3004.09000000000	8598.31000000000	-504.042000000000
118	-2298.21000000000	8327.37000000000	59.2730000000000
119	-2598.09000000000	8347.94000000000	501.297000000000
120	-3277.03000000000	8550.37000000000	-77.0160000000000
121	-2384.80000000000	8451.04000000000	-478.878000000000
122	-2986.02000000000	8470.22000000000	412.595000000000
123	5395.07000000000	-3001.51000000000	-5503.24000000000
124	6414.03000000000	-3390.66000000000	-5372.82000000000
125	6095.46000000000	-3108.22000000000	-5505.50000000000
126	5755.96000000000	-3840.72000000000	-4909.43000000000
127	5468.99000000000	-3564.23000000000	-5078.57000000000
128	5170.55000000000	-3310.51000000000	-5223.49000000000
129	5777.39000000000	-2880.20000000000	-5592.16000000000
130	6095.46000000000	-3636.04000000000	-5150.02000000000
131	7007.62000000000	-3389.90000000000	-5431.87000000000
132	7035.15000000000	-4015.26000000000	-5087.02000000000
